rule,side,btc_signed_bin,early_low_bin,target_c,trades,avg_entry_c,hit_rate,breakeven_hit_rate,avg_pnl_c,min_quartile_ev_c,quartile_ev_c,positive_weeks,weeks,min_week_ev_c,median_entry_minute
low<=35_close45-65_green,YES,flat,25-30,80,153,52.86274509803921,0.6405228758169934,0.6607843137254902,-1.6209150326797386,-6.589743589743591,"-6.59,-0.26,-5.32,5.82",4,10,-24.75,7.0
low<=35_close45-65_green,YES,flat,25-30,85,153,52.86274509803921,0.6143790849673203,0.6219146482122261,-0.6405228758169933,-5.94871794871795,"-5.95,3.03,-4.53,5.03",4,10,-23.083333333333332,7.0
low<=35_close45-65_green,YES,flat,25-30,90,153,52.86274509803921,0.6078431372549019,0.5873638344226579,1.8431372549019607,-3.2564102564102577,"-3.26,3.95,-1.63,8.45",5,10,-21.416666666666668,7.0
low<=35_close45-65_green,YES,flat,25-30,99,153,52.86274509803921,0.5816993464052288,0.5339671222024163,4.7254901960784315,-0.9487179487179498,"-0.95,7.03,3.58,9.39",5,10,-18.416666666666668,7.0
low<=35_close45-65_green,YES,flat,30-35,60,162,54.401234567901234,0.8209876543209876,0.9066872427983539,-5.1419753086419755,-6.878048780487805,"-6.61,-1.50,-5.50,-6.88",1,10,-12.357142857142858,6.0
low<=35_close45-65_green,YES,flat,30-35,70,162,54.401234567901234,0.7037037037037037,0.7771604938271605,-5.1419753086419755,-8.0,"-7.10,-6.50,-8.00,0.93",3,10,-14.833333333333334,6.0
low<=35_close45-65_green,YES,flat,30-35,80,162,54.401234567901234,0.5987654320987654,0.6800154320987655,-6.5,-9.5,"-8.07,-9.50,-9.50,0.93",2,10,-16.157894736842106,6.0
low<=35_close45-65_green,YES,flat,30-35,85,162,54.401234567901234,0.5740740740740741,0.6400145243282498,-5.604938271604938,-13.125,"-7.22,-6.62,-13.12,4.34",3,10,-14.5,6.0
low<=35_close45-65_green,YES,flat,30-35,90,162,54.401234567901234,0.5185185185185185,0.6044581618655692,-7.734567901234568,-15.25,"-11.00,-3.75,-15.25,-1.02",2,10,-18.785714285714285,6.0
low<=35_close45-65_green,YES,flat,30-35,99,162,54.401234567901234,0.4567901234567901,0.5495074198777903,-9.179012345679013,-16.375,"-9.02,1.43,-16.38,-12.66",1,10,-19.958333333333332,6.0
low<=35_close45-65_green,YES,with25-75,15-20,60,30,54.03333333333333,0.9,0.9005555555555556,-0.03333333333333286,-3.5714285714285725,"0.50,-3.57,-3.00,5.13",6,10,-16.333333333333336,6.0
low<=35_close45-65_green,YES,with25-75,15-20,70,30,54.03333333333333,0.8,0.7719047619047619,1.9666666666666672,-5.000000000000001,"0.50,-5.00,-4.43,15.13",7,10,-54.0,6.0
low<=35_close45-65_green,YES,with25-75,15-20,80,30,54.03333333333333,0.7333333333333333,0.6754166666666667,4.633333333333334,-20.714285714285715,"8.00,-20.71,2.71,25.12",5,10,-54.0,6.0
low<=35_close45-65_green,YES,with25-75,15-20,85,30,54.03333333333333,0.7,0.6356862745098039,5.466666666666667,-18.571428571428573,"11.75,-18.57,-5.86,30.12",5,10,-54.0,6.0
low<=35_close45-65_green,YES,with25-75,15-20,90,30,54.03333333333333,0.6666666666666666,0.6003703703703703,5.966666666666667,-16.428571428571427,"15.50,-16.43,-3.00,23.88",5,10,-54.0,6.0
low<=35_close45-65_green,YES,with25-75,15-20,99,30,54.03333333333333,0.5666666666666667,0.5457912457912458,2.066666666666667,-26.714285714285715,"9.88,-26.71,2.14,19.38",4,10,-56.0,6.0
low<=35_close45-65_green,YES,with25-75,20-25,60,40,54.725,0.9,0.9120833333333334,-0.7250000000000008,-14.1,"-14.10,5.90,-2.60,7.90",7,10,-23.666666666666668,6.0
low<=35_close45-65_green,YES,with25-75,20-25,70,40,54.725,0.7,0.7817857142857143,-5.7250000000000005,-21.1,"-21.10,8.90,-7.60,-3.10",5,10,-31.0,6.0
low<=35_close45-65_green,YES,with25-75,20-25,80,40,54.725,0.65,0.6840625,-2.7250000000000005,-32.1,"-32.10,17.90,-0.60,3.90",4,10,-31.666666666666668,6.0
low<=35_close45-65_green,YES,with25-75,20-25,85,40,54.725,0.65,0.6438235294117647,0.5249999999999992,-30.6,"-30.60,22.40,2.90,7.40",5,10,-30.0,6.0
low<=35_close45-65_green,YES,with25-75,20-25,90,40,54.725,0.65,0.6080555555555556,3.7749999999999995,-29.1,"-29.10,26.90,6.40,10.90",5,10,-28.333333333333332,6.0
low<=35_close45-65_green,YES,with25-75,20-25,99,40,54.725,0.575,0.5527777777777778,2.1999999999999997,-26.4,"-26.40,15.20,2.80,17.20",5,10,-32.0,6.0
low<=35_close45-65_green,YES,with25-75,25-30,60,50,57.48,0.94,0.958,-1.0799999999999992,-6.416666666666667,"1.46,2.42,-6.42,-1.92",5,10,-23.5,6.0
low<=35_close45-65_green,YES,with25-75,25-30,70,50,57.48,0.8,0.8211428571428571,-1.48,-8.846153846153847,"0.69,0.75,1.92,-8.85",4,10,-25.75,6.0
low<=35_close45-65_green,YES,with25-75,25-30,80,50,57.48,0.66,0.7184999999999999,-4.68,-21.615384615384617,"-21.62,2.42,3.58,-1.92",3,10,-31.666666666666668,6.0
low<=35_close45-65_green,YES,with25-75,25-30,85,50,57.48,0.58,0.676235294117647,-8.18,-19.307692307692307,"-19.31,-8.00,0.25,-5.00",3,10,-30.7,6.0
low<=35_close45-65_green,YES,with25-75,25-30,90,50,57.48,0.58,0.6386666666666666,-5.28,-17.0,"-17.00,-5.08,3.58,-1.92",3,10,-29.2,6.0
low<=35_close45-65_green,YES,with25-75,25-30,99,50,57.48,0.48,0.5806060606060606,-9.96,-28.076923076923077,"-28.08,-8.08,1.33,-4.00",4,10,-58.333333333333336,6.0
low<=35_close45-65_green,YES,with25-75,30-35,60,37,58.86486486486486,0.9459459459459459,0.981081081081081,-2.108108108108108,-5.5555555555555545,"-4.50,2.11,-0.22,-5.56",4,10,-13.666666666666666,6.0
low<=35_close45-65_green,YES,with25-75,30-35,70,37,58.86486486486486,0.8648648648648649,0.8409266409266409,1.6756756756756754,-2.500000000000001,"-2.50,4.33,2.00,3.33",5,10,-9.000000000000002,6.0
low<=35_close45-65_green,YES,with25-75,30-35,80,37,58.86486486486486,0.7567567567567568,0.7358108108108108,1.6756756756756757,-2.500000000000001,"-2.50,4.33,2.00,3.33",4,10,-7.833333333333332,6.0
low<=35_close45-65_green,YES,with25-75,30-35,85,37,58.86486486486486,0.7027027027027027,0.6925278219395866,0.8648648648648649,-3.5555555555555562,"1.00,8.22,-3.56,-2.22",7,10,-30.333333333333332,6.0
low<=35_close45-65_green,YES,with25-75,30-35,90,37,58.86486486486486,0.7027027027027027,0.654054054054054,4.378378378378378,-0.22222222222222301,"4.50,12.11,-0.22,1.11",7,10,-28.666666666666668,6.0
low<=35_close45-65_green,YES,with25-75,30-35,99,37,58.86486486486486,0.6756756756756757,0.5945945945945946,8.027027027027026,5.777777777777778,"10.80,8.11,5.78,7.11",7,10,-25.666666666666668,6.0
low<=35_close50-70_green,NO,against25-75,20-25,60,33,56.72727272727273,0.8787878787878788,0.9454545454545454,-4.000000000000001,-16.444444444444443,"-16.44,5.25,2.62,-5.87",4,9,-26.5,8.0
low<=35_close50-70_green,NO,against25-75,20-25,70,33,56.72727272727273,0.8484848484848485,0.8103896103896103,2.6666666666666665,-9.777777777777779,"-9.78,15.25,3.87,2.88",5,9,-21.5,8.0
low<=35_close50-70_green,NO,against25-75,20-25,80,33,56.72727272727273,0.7878787878787878,0.7090909090909091,6.303030303030303,-3.111111111111112,"-3.11,15.25,12.62,1.63",5,9,-62.0,8.0
low<=35_close50-70_green,NO,against25-75,20-25,85,33,56.72727272727273,0.7878787878787878,0.667379679144385,10.242424242424242,0.22222222222222143,"0.22,19.62,17.00,5.38",6,9,-62.0,8.0
low<=35_close50-70_green,NO,against25-75,20-25,90,33,56.72727272727273,0.6666666666666666,0.6303030303030303,3.272727272727273,-24.625,"3.56,12.75,21.38,-24.62",4,9,-62.0,8.0
low<=35_close50-70_green,NO,against25-75,20-25,99,33,56.72727272727273,0.5454545454545454,0.5730027548209367,-2.7272727272727275,-21.25,"-1.44,7.12,4.50,-21.25",5,9,-62.0,8.0
low<=35_close50-70_green,NO,against25-75,30-35,60,51,56.745098039215684,0.8627450980392157,0.9457516339869281,-4.980392156862746,-9.230769230769232,"-9.23,-6.23,1.33,-5.31",5,10,-18.800000000000004,7.0
low<=35_close50-70_green,NO,against25-75,30-35,70,51,56.745098039215684,0.7450980392156863,0.8106442577030812,-4.588235294117648,-8.538461538461538,"-6.92,-8.54,-0.33,-2.23",6,10,-26.800000000000004,7.0
low<=35_close50-70_green,NO,against25-75,30-35,80,51,56.745098039215684,0.6666666666666666,0.709313725490196,-3.411764705882353,-11.999999999999998,"-0.00,-1.62,-12.00,-0.69",5,10,-22.800000000000004,7.0
low<=35_close50-70_green,NO,against25-75,30-35,85,51,56.745098039215684,0.6666666666666666,0.6675893886966551,-0.0784313725490196,-9.08333333333333,"3.46,1.85,-9.08,2.77",5,10,-20.800000000000004,7.0
low<=35_close50-70_green,NO,against25-75,30-35,90,51,56.745098039215684,0.6274509803921569,0.6305010893246187,-0.27450980392156865,-13.666666666666666,"-0.00,5.31,-13.67,6.23",6,10,-19.333333333333332,7.0
low<=35_close50-70_green,NO,against25-75,30-35,99,51,56.745098039215684,0.5686274509803921,0.573182808476926,-0.45098039215686275,-17.416666666666664,"-2.08,3.92,-17.42,12.46",5,10,-26.33333333333333,7.0
low<=35_close50-70_green,NO,flat,15-20,60,69,58.710144927536234,0.8695652173913043,0.9785024154589372,-6.536231884057971,-8.411764705882355,"-8.06,-8.41,-7.94,-1.65",3,10,-16.4,8.0
low<=35_close50-70_green,NO,flat,15-20,70,69,58.710144927536234,0.8260869565217391,0.8387163561076605,-0.8840579710144928,-4.294117647058825,"0.28,-4.29,-3.82,4.24",5,10,-16.600000000000005,8.0
low<=35_close50-70_green,NO,flat,15-20,80,69,58.710144927536234,0.6956521739130435,0.7338768115942029,-3.0579710144927534,-10.764705882352942,"-4.72,-10.76,-5.59,8.94",3,10,-13.8,8.0
low<=35_close50-70_green,NO,flat,15-20,85,69,58.710144927536234,0.6811594202898551,0.6907075873827793,-0.8115942028985503,-12.823529411764708,"-1.39,-12.82,-2.35,13.35",3,10,-10.8,8.0
low<=35_close50-70_green,NO,flat,15-20,90,69,58.710144927536234,0.6376811594202898,0.6523349436392915,-1.318840579710145,-15.470588235294118,"1.94,-15.47,-4.41,12.47",4,10,-14.714285714285714,8.0
low<=35_close50-70_green,NO,flat,15-20,99,69,58.710144927536234,0.6086956521739131,0.5930317669448104,1.5507246376811599,-11.23529411764706,"2.44,-11.24,0.88,14.06",5,10,-10.857142857142858,8.0
low<=35_close50-70_green,NO,flat,20-25,60,90,57.111111111111114,0.9111111111111111,0.951851851851852,-2.444444444444446,-7.818181818181821,"-3.48,-7.82,1.32,0.13",4,10,-11.250000000000004,7.0
low<=35_close50-70_green,NO,flat,20-25,70,90,57.111111111111114,0.8444444444444444,0.815873015873016,1.9999999999999987,-6.000000000000003,"5.22,-6.00,4.95,3.61",6,10,-12.500000000000004,7.0
low<=35_close50-70_green,NO,flat,20-25,80,90,57.111111111111114,0.7111111111111111,0.7138888888888889,-0.22222222222222332,-9.636363636363638,"3.48,-9.64,10.41,-5.09",5,10,-16.0,7.0
low<=35_close50-70_green,NO,flat,20-25,85,90,57.111111111111114,0.6777777777777778,0.6718954248366014,0.4999999999999994,-10.545454545454549,"3.48,-10.55,10.86,-1.83",5,10,-14.833333333333336,7.0
low<=35_close50-70_green,NO,flat,20-25,90,90,57.111111111111114,0.6444444444444445,0.634567901234568,0.8888888888888883,-7.818181818181821,"3.04,-7.82,10.86,-2.48",5,10,-18.11111111111111,7.0
low<=35_close50-70_green,NO,flat,20-25,99,90,57.111111111111114,0.5888888888888889,0.5768799102132436,1.1888888888888882,-9.91304347826087,"4.61,-2.91,13.32,-9.91",6,10,-27.444444444444443,7.0
low<=35_close50-70_green,NO,flat,25-30,60,123,58.78048780487805,0.9024390243902439,0.9796747967479675,-4.634146341463415,-6.35483870967742,"-4.61,-6.35,-5.40,-2.19",1,10,-11.800000000000002,7.0
low<=35_close50-70_green,NO,flat,25-30,70,123,58.78048780487805,0.7967479674796748,0.8397212543554007,-3.0081300813008136,-9.129032258064516,"-9.13,-6.35,0.93,2.65",4,10,-15.8,7.0
low<=35_close50-70_green,NO,flat,25-30,80,123,58.78048780487805,0.7073170731707317,0.7347560975609756,-2.1951219512195124,-9.774193548387096,"-9.77,1.39,-4.07,3.61",4,10,-17.625,7.0
low<=35_close50-70_green,NO,flat,25-30,85,123,58.78048780487805,0.6585365853658537,0.6915351506456241,-2.8048780487804876,-12.193548387096774,"-12.19,2.52,-9.23,7.48",5,10,-25.75,7.0
low<=35_close50-70_green,NO,flat,25-30,90,123,58.78048780487805,0.6178861788617886,0.6531165311653117,-3.1707317073170733,-18.161290322580644,"-18.16,3.32,-6.40,8.45",4,10,-35.125,7.0
low<=35_close50-70_green,NO,flat,25-30,99,123,58.78048780487805,0.5609756097560976,0.5937423010593742,-3.2439024390243905,-20.483870967741936,"-20.48,9.71,-7.90,5.55",3,10,-32.875,7.0
low<=35_close50-70_green,NO,flat,30-35,60,208,58.72115384615385,0.9134615384615384,0.9786858974358974,-3.91346153846154,-5.403846153846156,"-4.58,-5.40,-3.92,-1.75",2,10,-11.47826086956522,7.0
low<=35_close50-70_green,NO,flat,30-35,70,208,58.72115384615385,0.7932692307692307,0.8388736263736264,-3.1923076923076934,-7.653846153846156,"-7.65,-1.94,-1.42,-1.75",3,10,-12.782608695652176,7.0
low<=35_close50-70_green,NO,flat,30-35,80,208,58.72115384615385,0.6923076923076923,0.7340144230769231,-3.3365384615384626,-6.500000000000002,"-6.50,-3.10,-0.85,-2.90",3,10,-12.428571428571432,7.0
low<=35_close50-70_green,NO,flat,30-35,85,208,58.72115384615385,0.6778846153846154,0.6908371040723982,-1.1009615384615392,-4.8653846153846185,"-4.87,0.37,-0.46,0.56",4,10,-9.571428571428575,7.0
low<=35_close50-70_green,NO,flat,30-35,90,208,58.72115384615385,0.6490384615384616,0.652457264957265,-0.30769230769230876,-2.1923076923076934,"-1.69,0.37,-2.19,2.29",5,10,-11.47826086956522,7.0
low<=35_close50-70_green,NO,flat,30-35,99,208,58.72115384615385,0.5913461538461539,0.5931429681429682,-0.17788461538461592,-3.0769230769230793,"0.21,-1.37,3.52,-3.08",6,10,-19.608695652173914,7.0
low<=35_close50-70_green,NO,with25-75,20-25,60,35,58.97142857142857,0.8571428571428571,0.9828571428571428,-7.5428571428571445,-9.777777777777779,"-9.78,-5.78,-9.75,-5.11",3,10,-30.500000000000004,6.0
low<=35_close50-70_green,NO,with25-75,20-25,70,35,58.97142857142857,0.7714285714285715,0.8424489795918367,-4.971428571428573,-9.777777777777779,"-9.78,-4.67,-1.00,-4.00",4,10,-60.5,6.0
low<=35_close50-70_green,NO,with25-75,20-25,80,35,58.97142857142857,0.7142857142857143,0.7371428571428571,-1.8285714285714294,-20.88888888888889,"-20.89,3.11,7.75,3.78",6,10,-60.5,6.0
low<=35_close50-70_green,NO,with25-75,20-25,85,35,58.97142857142857,0.7142857142857143,0.693781512605042,1.7428571428571416,-18.666666666666668,"-18.67,7.00,12.12,7.67",8,10,-60.5,6.0
low<=35_close50-70_green,NO,with25-75,20-25,90,35,58.97142857142857,0.7142857142857143,0.6552380952380952,5.314285714285714,-16.444444444444443,"-16.44,10.89,16.50,11.56",8,10,-60.5,6.0
low<=35_close50-70_green,NO,with25-75,20-25,99,35,58.97142857142857,0.6,0.5956709956709957,0.4285714285714284,-12.444444444444446,"-12.44,6.89,12.00,-3.44",5,10,-60.5,6.0
low<=35_close50-70_green,NO,with25-75,25-30,60,58,61.05172413793103,0.9655172413793104,1.0175287356321838,-3.1206896551724146,-6.714285714285714,"-0.73,-6.71,-1.43,-3.73",1,10,-11.222222222222221,6.0
low<=35_close50-70_green,NO,with25-75,25-30,70,58,61.05172413793103,0.7931034482758621,0.8721674876847291,-5.5344827586206895,-11.428571428571429,"-9.40,-2.43,-11.43,0.93",4,10,-19.0,6.0
low<=35_close50-70_green,NO,with25-75,25-30,80,58,61.05172413793103,0.6206896551724138,0.7631465517241379,-11.39655172413793,-21.428571428571427,"-18.07,-11.00,-21.43,4.27",3,10,-45.0,6.0
low<=35_close50-70_green,NO,with25-75,25-30,85,58,61.05172413793103,0.6206896551724138,0.7182555780933063,-8.293103448275861,-18.928571428571427,"-15.40,-7.79,-18.93,8.27",4,10,-44.0,6.0
low<=35_close50-70_green,NO,with25-75,25-30,90,58,61.05172413793103,0.6206896551724138,0.678352490421456,-5.189655172413793,-16.428571428571427,"-12.73,-4.57,-16.43,12.27",5,10,-43.0,6.0
low<=35_close50-70_green,NO,with25-75,25-30,99,58,61.05172413793103,0.5862068965517241,0.6166840822013235,-3.0172413793103456,-14.533333333333333,"-14.53,-5.86,-11.93,19.47",6,10,-41.2,6.0
low<=35_close50-70_green,NO,with25-75,30-35,60,57,61.8421052631579,0.9649122807017544,1.030701754385965,-3.9473684210526314,-8.857142857142858,"0.13,-8.86,-3.79,-3.57",0,10,-18.0,6.0
low<=35_close50-70_green,NO,with25-75,30-35,70,57,61.8421052631579,0.8596491228070176,0.8834586466165414,-1.666666666666666,-10.285714285714286,"10.13,-10.29,1.21,-8.57",4,10,-29.25,6.0
low<=35_close50-70_green,NO,with25-75,30-35,80,57,61.8421052631579,0.7719298245614035,0.7730263157894737,-0.08771929824561453,-14.571428571428571,"20.13,-14.57,-0.93,-6.43",4,10,-24.25,6.0
low<=35_close50-70_green,NO,with25-75,30-35,85,57,61.8421052631579,0.7368421052631579,0.7275541795665635,0.7894736842105253,-11.714285714285714,"19.47,-11.71,-3.07,-2.86",4,10,-21.75,6.0
low<=35_close50-70_green,NO,with25-75,30-35,90,57,61.8421052631579,0.7192982456140351,0.6871345029239766,2.894736842105262,-8.857142857142858,"24.13,-8.86,0.50,-5.71",5,10,-24.571428571428573,6.0
low<=35_close50-70_green,NO,with25-75,30-35,99,57,61.8421052631579,0.6140350877192983,0.6246677299308878,-1.0526315789473695,-10.785714285714286,"19.33,-10.79,-7.21,-7.00",4,10,-34.857142857142854,6.0
low<=35_close50-70_green,YES,against25-75,25-30,60,51,57.11764705882353,0.8823529411764706,0.9519607843137254,-4.176470588235293,-10.25,"-2.69,-2.92,-10.25,-1.31",5,9,-30.8,8.0
low<=35_close50-70_green,YES,against25-75,25-30,70,51,57.11764705882353,0.803921568627451,0.8159663865546218,-0.8431372549019608,-8.583333333333334,"1.15,0.92,-8.58,2.54",5,9,-26.8,8.0
low<=35_close50-70_green,YES,against25-75,25-30,80,51,57.11764705882353,0.7647058823529411,0.7139705882352941,4.0588235294117645,-8.583333333333334,"9.62,9.38,-8.58,4.85",6,9,-22.8,8.0
low<=35_close50-70_green,YES,against25-75,25-30,85,51,57.11764705882353,0.7450980392156863,0.6719723183391003,6.215686274509804,-5.666666666666667,"13.85,13.62,-5.67,2.15",7,9,-21.799999999999997,8.0
low<=35_close50-70_green,YES,against25-75,25-30,90,51,57.11764705882353,0.7254901960784313,0.634640522875817,8.176470588235293,-2.7499999999999996,"18.08,17.85,-2.75,-1.31",7,9,-37.8,8.0
low<=35_close50-70_green,YES,against25-75,25-30,99,51,57.11764705882353,0.7058823529411765,0.5769459298871064,12.764705882352942,2.5000000000000004,"18.08,25.46,2.50,4.23",7,9,-36.0,8.0
low<=35_close50-70_green,YES,against25-75,30-35,60,45,56.62222222222222,0.8666666666666667,0.9437037037037037,-4.622222222222222,-11.272727272727273,"-1.42,-7.55,1.45,-11.27",5,9,-22.2,8.0
low<=35_close50-70_green,YES,against25-75,30-35,70,45,56.62222222222222,0.8,0.8088888888888889,-0.6222222222222219,-10.363636363636363,"1.92,-5.73,11.45,-10.36",5,9,-19.166666666666668,8.0
low<=35_close50-70_green,YES,against25-75,30-35,80,45,56.62222222222222,0.7555555555555555,0.7077777777777777,3.8222222222222224,-5.7272727272727275,"10.25,-5.73,14.18,-4.00",6,9,-27.5,8.0
low<=35_close50-70_green,YES,against25-75,30-35,85,45,56.62222222222222,0.7333333333333333,0.6661437908496731,5.711111111111111,-10.272727272727273,"14.42,-10.27,18.73,-0.82",7,9,-40.0,8.0
low<=35_close50-70_green,YES,against25-75,30-35,90,45,56.62222222222222,0.6888888888888889,0.6291358024691358,5.377777777777778,-7.545454545454546,"11.08,-7.55,23.27,-5.82",5,9,-39.166666666666664,8.0
low<=35_close50-70_green,YES,against25-75,30-35,99,45,56.62222222222222,0.6666666666666666,0.5719416386083053,9.377777777777778,-9.909090909090908,"17.83,-2.64,31.45,-9.91",5,9,-37.666666666666664,8.0
low<=35_close50-70_green,YES,flat,15-20,60,60,58.35,0.9,0.9725,-4.35,-9.399999999999999,"-9.40,-1.00,0.87,-7.87",4,10,-34.66666666666667,7.0
low<=35_close50-70_green,YES,flat,15-20,70,60,58.35,0.7833333333333333,0.8335714285714286,-3.516666666666667,-10.73333333333333,"-10.73,3.67,1.53,-8.53",4,10,-31.33333333333334,7.0
low<=35_close50-70_green,YES,flat,15-20,80,60,58.35,0.7166666666666667,0.729375,-1.0166666666666673,-9.399999999999999,"-9.40,7.00,4.87,-6.53",6,10,-28.000000000000004,7.0
low<=35_close50-70_green,YES,flat,15-20,85,60,58.35,0.7,0.6864705882352942,1.15,-12.066666666666665,"-12.07,11.00,8.87,-3.20",6,10,-26.33333333333334,7.0
low<=35_close50-70_green,YES,flat,15-20,90,60,58.35,0.6666666666666666,0.6483333333333333,1.65,-15.399999999999999,"-15.40,15.00,6.87,0.13",6,10,-24.66666666666667,7.0
low<=35_close50-70_green,YES,flat,15-20,99,60,58.35,0.6166666666666667,0.5893939393939394,2.7,-11.199999999999998,"-11.20,15.60,6.87,-0.47",6,10,-21.66666666666667,7.0
low<=35_close50-70_green,YES,flat,20-25,60,112,57.392857142857146,0.875,0.9565476190476191,-4.892857142857143,-10.107142857142858,"-10.11,-2.14,-3.21,-4.11",1,10,-28.375,7.0
low<=35_close50-70_green,YES,flat,20-25,70,112,57.392857142857146,0.8214285714285714,0.8198979591836735,0.10714285714285689,-7.250000000000001,"-7.25,4.64,0.71,2.32",6,10,-32.125,7.0
low<=35_close50-70_green,YES,flat,20-25,80,112,57.392857142857146,0.75,0.7174107142857143,2.607142857142857,-2.5,"-0.11,5.00,-2.50,8.04",6,10,-28.375,7.0
low<=35_close50-70_green,YES,flat,20-25,85,112,57.392857142857146,0.7232142857142857,0.6752100840336135,4.080357142857143,0.42857142857142755,"0.43,5.89,0.89,9.11",6,10,-26.5,7.0
low<=35_close50-70_green,YES,flat,20-25,90,112,57.392857142857146,0.6875,0.6376984126984128,4.482142857142857,-2.1428571428571432,"0.61,6.43,-2.14,13.04",6,10,-24.625,7.0
