kind,pred,threshold,cost_lo,cost_hi,target,trades,win_rate,avg_entry_c,avg_pnl_c,total_unit_pnl_c,avg_win_c,avg_loss_c,pf,min_q,q,pos_weeks,weeks,min_week,yes_share,final_balance_c,account_pnl_c,max_dd_c
ml,pred_focus_hit99_logit,0.7,0.4,0.6,90,52,0.5384615384615384,55.61538461538461,-13.653846153846153,-710.0,27.714285714285715,-61.916666666666664,0.522207267833109,-26.576923076923077,"-7.73,-26.58,-22.58,2.27",2,6,-23.625,0.4423076923076923,2814.5,-8685.5,-10452.5
ml,pred_focus_hit99_logit,0.7,0.4,0.6,95,52,0.5,55.61538461538461,-14.615384615384617,-760.0000000000001,32.615384615384606,-61.84615384615385,0.5273631840796018,-24.653846153846153,"-11.96,-24.65,-20.27,-1.58",2,6,-28.500000000000004,0.4423076923076923,2460.5,-9039.5,-10942.0
ml,pred_focus_hit99_logit,0.7,0.4,0.6,99,52,0.4423076923076923,55.61538461538461,-18.326923076923077,-953.0,36.5,-61.810344827586206,0.46834030683403066,-30.73076923076923,"-9.81,-30.73,-18.42,-14.35",0,6,-57.5,0.4423076923076923,1851.5,-9648.5,-11154.0
ml,pred_focus_hit99_logit,0.71,0.4,0.6,80,42,0.6666666666666666,55.761904761904766,-8.928571428571429,-375.0,17.678571428571427,-62.142857142857146,0.5689655172413793,-12.318181818181818,"-12.32,-10.77,-8.40,-3.70",2,6,-20.264705882352942,0.4523809523809524,5442.0,-6058.0,-7657.5
ml,pred_focus_hit99_logit,0.71,0.4,0.6,85,42,0.6190476190476191,55.761904761904766,-9.642857142857146,-405.0000000000001,22.384615384615376,-61.6875,0.5896656534954405,-23.045454545454547,"-9.14,-23.05,-4.90,-0.20",2,6,-17.617647058823536,0.4523809523809524,4916.0,-6584.0,-8485.0
ml,pred_focus_hit99_logit,0.71,0.4,0.6,90,42,0.5714285714285714,55.761904761904766,-10.833333333333334,-455.0,27.5,-61.94444444444444,0.5919282511210763,-28.954545454545453,"-5.95,-28.95,-10.40,3.30",2,6,-24.7,0.4523809523809524,4500.5,-6999.5,-9152.0
ml,pred_focus_hit99_logit,0.71,0.4,0.6,95,42,0.5238095238095238,55.761904761904766,-12.500000000000005,-525.0000000000002,32.36363636363636,-61.85,0.5755860953920775,-27.136363636363637,"-11.41,-27.14,-7.40,-2.70",2,6,-28.500000000000004,0.4523809523809524,3855.0,-7645.0,-9794.0
ml,pred_focus_hit99_logit,0.71,0.4,0.6,99,42,0.4523809523809524,55.761904761904766,-17.476190476190474,-734.0,36.18421052631579,-61.80434782608695,0.4836440379880408,-34.68181818181818,"-9.23,-34.68,-5.00,-20.10",1,6,-57.5,0.4523809523809524,2708.0,-8792.0,-10297.5
ml,pred_focus_hit99_logit,0.72,0.4,0.6,80,36,0.6111111111111112,55.77777777777777,-13.38888888888889,-482.0,17.636363636363637,-62.142857142857146,0.4459770114942529,-18.27777777777778,"-18.28,-18.17,-10.83,-6.28",2,6,-32.166666666666664,0.4722222222222222,4481.5,-7018.5,-8142.5
ml,pred_focus_hit99_logit,0.72,0.4,0.6,85,36,0.5555555555555556,55.77777777777777,-15.055555555555555,-542.0,22.249999999999993,-61.6875,0.4508611955420465,-24.833333333333336,"-15.50,-24.83,-16.94,-2.94",2,6,-30.5,0.4722222222222222,3991.5,-7508.5,-8789.0
ml,pred_focus_hit99_logit,0.72,0.4,0.6,90,36,0.5277777777777778,55.77777777777777,-14.777777777777779,-532.0,27.342105263157894,-61.85294117647059,0.4940561103185925,-32.611111111111114,"-12.72,-32.61,-14.17,0.39",2,6,-28.833333333333332,0.4722222222222222,3989.0,-7511.0,-9046.5
ml,pred_focus_hit99_logit,0.72,0.4,0.6,95,36,0.4722222222222222,55.77777777777777,-17.416666666666668,-627.0,32.147058823529406,-61.76315789473684,0.46570089475926707,-30.944444444444443,"-20.50,-30.94,-11.39,-6.83",2,6,-60.0,0.4722222222222222,3388.0,-8112.0,-9595.0
ml,pred_focus_hit99_logit,0.72,0.4,0.6,99,36,0.3888888888888889,55.77777777777777,-23.77777777777778,-856.0,35.857142857142854,-61.72727272727273,0.3696612665684831,-40.611111111111114,"-18.72,-40.61,-9.17,-26.61",1,6,-60.0,0.4722222222222222,2209.5,-9290.5,-10120.0
ml,pred_focus_hit99_logit,0.73,0.4,0.6,80,33,0.6060606060606061,55.87878787878788,-13.893939393939394,-458.5,17.7,-62.5,0.4356923076923077,-23.5,"-18.28,-13.25,-23.50,0.00",2,6,-32.166666666666664,0.42424242424242425,4906.5,-6593.5,-7798.5
ml,pred_focus_hit99_logit,0.73,0.4,0.6,85,33,0.5757575757575758,55.87878787878788,-13.439393939393943,-443.5000000000001,22.394736842105257,-62.07142857142857,0.48964326812428066,-21.0,"-15.50,-20.75,-21.00,3.75",2,6,-30.5,0.42424242424242425,4772.0,-6728.0,-8155.5
ml,pred_focus_hit99_logit,0.73,0.4,0.6,90,33,0.5454545454545454,55.87878787878788,-13.287878787878787,-438.5,27.5,-62.233333333333334,0.5302624531333691,-29.5,"-12.72,-29.50,-18.50,7.50",2,6,-28.833333333333332,0.42424242424242425,4772.0,-6728.0,-8412.0
ml,pred_focus_hit99_logit,0.73,0.4,0.6,95,33,0.48484848484848486,55.87878787878788,-16.318181818181817,-538.5,32.31249999999999,-62.088235294117645,0.4898152534343912,-27.625,"-20.50,-27.62,-16.00,-0.63",2,6,-60.0,0.42424242424242425,4041.5,-7458.5,-9081.5
ml,pred_focus_hit99_logit,0.73,0.4,0.6,99,33,0.3939393939393939,55.87878787878788,-23.37878787878788,-771.5,36.03846153846154,-62.0,0.3778225806451613,-38.5,"-18.72,-38.50,-14.00,-22.88",1,6,-60.0,0.42424242424242425,2693.0,-8807.0,-9636.5
ml,pred_focus_hit99_logit,0.52,0.45,0.6,80,702,0.6723646723646723,55.08974358974359,-7.772079772079772,-5456.0,18.37923728813559,-61.43913043478261,0.6138985209822376,-12.556818181818182,"-10.66,-12.56,-2.07,-5.76",0,8,-17.906779661016948,0.45014245014245013,-55.99999999999998,-11556.0,-12601.5
ml,pred_focus_hit99_logit,0.52,0.45,0.6,85,702,0.6296296296296297,55.08974358974359,-8.04985754985755,-5651.000000000001,23.400452488687783,-61.51538461538462,0.6466800050018757,-13.755681818181818,"-13.76,-12.41,0.19,-6.16",0,8,-16.635593220338986,0.45014245014245013,-43.00000000000006,-11543.0,-12637.5
ml,pred_focus_hit99_logit,0.52,0.45,0.6,90,702,0.5968660968660968,55.08974358974359,-7.8575498575498575,-5516.0,28.399761336515514,-61.53886925795053,0.683270649708593,-13.636363636363637,"-13.50,-13.64,1.24,-5.47",1,8,-17.059322033898304,0.45014245014245013,-57.0,-11557.0,-13243.0
ml,pred_focus_hit99_logit,0.52,0.45,0.6,95,702,0.5598290598290598,55.08974358974359,-8.398860398860402,-5896.000000000002,33.36259541984733,-61.51294498381877,0.6898066552676575,-14.068181818181824,"-14.07,-13.15,-0.70,-5.61",0,8,-17.82203389830509,0.45014245014245013,-19.500000000000007,-11519.5,-13735.0
ml,pred_focus_hit99_logit,0.52,0.45,0.6,99,702,0.5398860398860399,55.08974358974359,-8.13960113960114,-5714.0,37.33905013192612,-61.5030959752322,0.7123656590571594,-13.193181818181818,"-13.19,-12.26,-2.10,-4.96",0,8,-15.991525423728815,0.45014245014245013,-7.000000000000014,-11507.0,-14224.5
ml,pred_focus_hit99_logit,0.53,0.45,0.6,80,657,0.6727549467275494,55.11415525114156,-7.763318112633181,-5100.5,18.350678733031675,-61.448837209302326,0.6139348295045982,-11.798780487804878,"-10.20,-11.80,-3.08,-5.96",0,8,-16.394736842105264,0.4490106544901065,-4.5,-11504.5,-12550.0
ml,pred_focus_hit99_logit,0.53,0.45,0.6,85,657,0.6331811263318112,55.11415525114156,-7.770928462709287,-5105.500000000002,23.35576923076923,-61.5,0.6555341901966738,-13.172727272727276,"-13.17,-11.31,-0.46,-6.11",0,8,-15.455555555555557,0.4490106544901065,-35.5,-11535.5,-12630.0
ml,pred_focus_hit99_logit,0.53,0.45,0.6,90,657,0.5981735159817352,55.11415525114156,-7.763318112633181,-5100.5,28.352417302798983,-61.52651515151515,0.685987810133596,-13.05151515151515,"-13.05,-12.77,-0.15,-5.04",1,8,-16.733333333333334,0.4490106544901065,-51.5,-11551.5,-13237.5
ml,pred_focus_hit99_logit,0.53,0.45,0.6,95,657,0.5616438356164384,55.11415525114156,-8.250380517503809,-5420.500000000002,33.294037940379404,-61.479166666666664,0.6938608381339659,-13.809090909090914,"-13.81,-12.41,-1.37,-5.38",1,8,-16.307017543859654,0.4490106544901065,-18.0,-11518.0,-13733.5
ml,pred_focus_hit99_logit,0.53,0.45,0.6,99,657,0.5403348554033486,55.11415525114156,-8.119482496194825,-5334.5,37.26619718309859,-61.47019867549669,0.7126427494074553,-12.996969696969696,"-13.00,-11.57,-3.06,-4.82",1,8,-15.533333333333335,0.4490106544901065,-28.0,-11528.0,-14245.5
ml,pred_focus_hit99_logit,0.54,0.45,0.6,80,604,0.6771523178807947,55.180463576158935,-7.475165562913907,-4515.0,18.28484107579462,-61.50512820512821,0.623546087464043,-12.910596026490067,"-9.24,-12.91,-2.70,-5.05",0,8,-18.26,0.4370860927152318,-8.0,-11508.0,-12553.5
ml,pred_focus_hit99_logit,0.54,0.45,0.6,85,604,0.6357615894039735,55.180463576158935,-7.615894039735102,-4600.000000000002,23.2890625,-61.55909090909091,0.6603411356420291,-12.67880794701987,"-12.16,-12.68,-0.18,-5.45",1,8,-17.260000000000005,0.4370860927152318,-31.500000000000036,-11531.5,-12626.0
ml,pred_focus_hit99_logit,0.54,0.45,0.6,90,604,0.6043046357615894,55.180463576158935,-7.276490066225166,-4395.0,28.283561643835615,-61.5836820083682,0.7013962020586337,-13.97019867549669,"-11.63,-13.97,0.41,-3.92",1,8,-18.26,0.4370860927152318,-4.500000000000007,-11504.5,-13190.5
ml,pred_focus_hit99_logit,0.54,0.45,0.6,95,604,0.5662251655629139,55.180463576158935,-7.880794701986758,-4760.000000000002,33.22222222222222,-61.534351145038165,0.7047512715543978,-13.83774834437086,"-12.62,-13.84,-0.58,-4.49",1,8,-19.660000000000004,0.4370860927152318,-9.500000000000036,-11509.5,-13725.0
ml,pred_focus_hit99_logit,0.54,0.45,0.6,99,604,0.543046357615894,55.180463576158935,-7.917218543046357,-4782.0,37.1890243902439,-61.52173913043478,0.718374558303887,-13.135761589403973,"-11.86,-13.14,-1.31,-5.35",1,8,-17.900000000000002,0.4370860927152318,-14.000000000000007,-11514.0,-14231.5
ml,pred_focus_hit99_logit,0.55,0.45,0.6,80,549,0.663023679417122,55.21675774134791,-8.638433515482696,-4742.5,18.23076923076923,-61.505405405405405,0.5832051676407259,-13.813868613138686,"-11.28,-13.81,-3.10,-6.34",0,8,-18.7,0.43897996357012753,-4.5,-11504.5,-12290.5
ml,pred_focus_hit99_logit,0.55,0.45,0.6,85,549,0.6174863387978142,55.21675774134791,-9.203096539162114,-5052.500000000001,23.231563421828906,-61.56190476190476,0.6091816212871286,-14.905797101449275,"-14.91,-13.92,-0.73,-7.22",0,8,-18.18421052631579,0.43897996357012753,-31.000000000000007,-11531.0,-12625.5
ml,pred_focus_hit99_logit,0.55,0.45,0.6,90,549,0.5883424408014571,55.21675774134791,-8.747723132969035,-4802.5,28.208978328173373,-61.56637168141593,0.6548440419721144,-15.054744525547445,"-14.11,-15.05,-0.47,-5.32",0,8,-19.366666666666667,0.43897996357012753,-43.50000000000001,-11543.5,-13229.5
ml,pred_focus_hit99_logit,0.55,0.45,0.6,95,549,0.5500910746812386,55.21675774134791,-9.448998178506377,-5187.500000000001,33.13245033112583,-61.512145748987855,0.6585710994833317,-15.237226277372264,"-14.91,-15.24,-1.97,-5.65",0,8,-21.25555555555556,0.43897996357012753,-13.0,-11513.0,-13728.5
ml,pred_focus_hit99_logit,0.55,0.45,0.6,99,549,0.5264116575591985,55.21675774134791,-9.600182149362476,-5270.5,37.0916955017301,-61.5,0.6703877423389618,-14.369565217391306,"-14.37,-14.00,-3.82,-6.17",0,8,-19.56666666666667,0.43897996357012753,-35.5,-11535.5,-14253.0
ml,pred_focus_hit99_logit,0.56,0.45,0.6,80,499,0.6693386773547094,55.22645290581163,-8.17935871743487,-4081.5,18.143712574850298,-61.46363636363636,0.5975447419020855,-12.38,"-11.77,-12.38,-3.52,-5.02",0,8,-20.371794871794872,0.4408817635270541,-23.5,-11523.5,-12097.5
ml,pred_focus_hit99_logit,0.56,0.45,0.6,85,499,0.625250501002004,55.22645290581163,-8.580160320641284,-4281.500000000001,23.125,-61.47860962566845,0.6275823076588527,-15.452,"-15.45,-11.34,-1.24,-6.27",0,8,-19.98717948717949,0.4408817635270541,-43.500000000000014,-11543.5,-12638.0
ml,pred_focus_hit99_logit,0.56,0.45,0.6,90,499,0.5951903807615231,55.22645290581163,-8.159318637274549,-4071.5,28.10942760942761,-61.48514851485149,0.672181964573269,-14.892,"-14.89,-12.70,-0.56,-4.46",1,8,-22.166666666666668,0.4408817635270541,-7.0,-11507.0,-13193.0
ml,pred_focus_hit99_logit,0.56,0.45,0.6,95,499,0.5571142284569138,55.22645290581163,-8.800601202404813,-4391.500000000002,33.04676258992806,-61.44117647058823,0.6765843060720993,-15.332000000000003,"-15.33,-13.02,-1.72,-5.10",0,8,-24.85897435897436,0.4408817635270541,-57.50000000000002,-11557.5,-13773.0
ml,pred_focus_hit99_logit,0.56,0.45,0.6,99,499,0.5350701402805611,55.22645290581163,-8.754509018036073,-4368.5,37.04307116104869,-61.46120689655172,0.6936320920120626,-14.964,"-14.96,-11.76,-3.15,-5.11",0,8,-23.320512820512825,0.4408817635270541,-7.500000000000007,-11507.5,-14225.0
ml,pred_focus_hit99_logit,0.57,0.45,0.6,80,441,0.673469387755102,55.265306122448976,-7.887755102040816,-3478.5,18.069023569023567,-61.423611111111114,0.6067269643866592,-13.6,"-11.22,-13.60,-2.90,-3.80",0,8,-17.757142857142856,0.42403628117913833,-40.50000000000001,-11540.5,-12114.5
ml,pred_focus_hit99_logit,0.57,0.45,0.6,85,441,0.6349206349206349,55.265306122448976,-7.797052154195013,-3438.500000000001,23.02857142857142,-61.40683229813665,0.6522024983563444,-14.95945945945946,"-14.96,-12.92,-0.76,-2.48",1,8,-17.878787878787882,0.42403628117913833,-19.5,-11519.5,-12614.0
ml,pred_focus_hit99_logit,0.57,0.45,0.6,90,441,0.6077097505668935,55.265306122448976,-7.071428571428571,-3118.5,27.996268656716417,-61.395953757225435,0.7063974014969637,-14.963636363636363,"-13.83,-14.96,1.19,-0.62",1,8,-19.393939393939394,0.42403628117913833,-44.0,-11544.0,-13230.0
ml,pred_focus_hit99_logit,0.57,0.45,0.6,95,441,0.5714285714285714,55.265306122448976,-7.479591836734697,-3298.5000000000014,32.92857142857143,-61.357142857142854,0.7155607295304618,-16.690909090909095,"-12.89,-16.69,-0.49,0.20",1,8,-20.471428571428575,0.42403628117913833,-53.0,-11553.0,-13768.5
ml,pred_focus_hit99_logit,0.57,0.45,0.6,99,441,0.5510204081632653,55.265306122448976,-7.214285714285715,-3181.5000000000005,36.940329218106996,-61.4040404040404,0.7383204474420135,-14.8,"-12.62,-14.80,-1.51,0.12",0,8,-18.75714285714286,0.42403628117913833,-49.0,-11549.0,-14266.5
ml,pred_focus_hit99_logit,0.58,0.45,0.6,80,367,0.6811989100817438,55.26158038147139,-7.26566757493188,-2666.5,17.988,-61.22649572649573,0.6277657569623787,-14.51086956521739,"-9.45,-14.51,-1.17,-3.90",1,8,-17.846153846153847,0.4196185286103542,-5.0,-11505.0,-12079.0
ml,pred_focus_hit99_logit,0.58,0.45,0.6,85,367,0.6376021798365122,55.26158038147139,-7.56539509536785,-2776.500000000001,22.944444444444443,-61.244360902255636,0.6591369467804309,-14.500000000000002,"-14.50,-14.35,0.78,-2.14",1,8,-18.423076923076927,0.4196185286103542,-2.5,-11502.5,-12597.0
ml,pred_focus_hit99_logit,0.58,0.45,0.6,90,367,0.6130790190735694,55.26158038147139,-6.584468664850136,-2416.5,27.90888888888889,-61.23943661971831,0.7221136154553818,-15.48913043478261,"-13.68,-15.49,2.52,0.39",1,8,-19.596774193548388,0.4196185286103542,-1.0,-11501.0,-13187.0
ml,pred_focus_hit99_logit,0.58,0.45,0.6,95,367,0.5831062670299727,55.26158038147139,-6.366485013623983,-2336.500000000002,32.90654205607476,-61.29738562091503,0.75086634323186,-15.000000000000005,"-12.05,-15.00,0.95,0.72",2,8,-17.258064516129036,0.4196185286103542,-3.0000000000000497,-11503.0,-13718.5
ml,pred_focus_hit99_logit,0.58,0.45,0.6,99,367,0.5613079019073569,55.26158038147139,-6.192098092643053,-2272.5000000000005,36.907766990291265,-61.338509316770185,0.7698850691104248,-14.119565217391305,"-11.04,-14.12,-0.71,1.18",1,8,-18.580645161290327,0.4196185286103542,-14.500000000000014,-11514.5,-14232.0
ml,pred_focus_hit99_logit,0.59,0.45,0.6,80,311,0.6655948553054662,55.263665594855304,-8.516077170418006,-2648.5,18.016908212560388,-61.32692307692308,0.584744433991847,-16.512820512820515,"-10.31,-16.51,0.45,-7.68",1,8,-16.108695652173914,0.43729903536977494,-25.999999999999993,-11526.0,-13207.5
ml,pred_focus_hit99_logit,0.59,0.45,0.6,85,311,0.6270096463022508,55.263665594855304,-8.467845659163988,-2633.5000000000005,22.997435897435896,-61.36206896551724,0.6300224782242203,-16.96153846153846,"-13.64,-16.96,2.18,-5.41",1,8,-19.91818181818182,0.43729903536977494,-21.000000000000007,-11521.0,-13663.0
ml,pred_focus_hit99_logit,0.59,0.45,0.6,90,311,0.6012861736334405,55.263665594855304,-7.647909967845659,-2378.5,27.93850267379679,-61.314516129032256,0.6871629619886886,-18.94871794871795,"-13.13,-18.95,4.81,-3.27",2,8,-22.37272727272727,0.43729903536977494,-49.50000000000001,-11549.5,-14165.0
ml,pred_focus_hit99_logit,0.59,0.45,0.6,95,311,0.572347266881029,55.263665594855304,-7.390675241157558,-2298.5000000000005,32.90449438202247,-61.31954887218045,0.7181656550793942,-17.794871794871796,"-11.65,-17.79,3.65,-3.72",2,8,-20.190909090909095,0.43729903536977494,-44.0,-11544.0,-14678.5
ml,pred_focus_hit99_logit,0.59,0.45,0.6,99,311,0.5530546623794212,55.263665594855304,-7.011254019292605,-2180.5,36.906976744186046,-61.356115107913666,0.7443278419417249,-17.21794871794872,"-10.82,-17.22,2.62,-2.56",2,8,-22.04545454545455,0.43729903536977494,-7.105427357601002e-15,-11500.0,-14998.5
ml,pred_focus_hit99_logit,0.6,0.45,0.6,80,260,0.6846153846153846,55.32692307692307,-7.0576923076923075,-1835.0,18.01123595505618,-61.47560975609756,0.6359849236262646,-17.453846153846154,"-7.58,-17.45,-1.73,-1.47",2,8,-17.4,0.41923076923076924,480.0,-11020.0,-12701.5
ml,pred_focus_hit99_logit,0.6,0.45,0.6,85,260,0.6423076923076924,55.32692307692307,-7.230769230769233,-1880.0000000000005,22.98502994011976,-61.48924731182796,0.6712424586867185,-17.3,"-12.04,-17.30,-0.58,0.99",2,8,-18.900000000000006,0.41923076923076924,401.5,-11098.5,-13376.5
ml,pred_focus_hit99_logit,0.6,0.45,0.6,90,260,0.6192307692307693,55.32692307692307,-6.096153846153846,-1585.0,27.940993788819874,-61.44949494949495,0.7394591928988247,-17.453846153846154,"-11.88,-17.45,1.65,3.30",3,8,-20.9,0.41923076923076924,748.5,-10751.5,-13784.5
ml,pred_focus_hit99_logit,0.6,0.45,0.6,95,260,0.5884615384615385,55.32692307692307,-5.923076923076927,-1540.000000000001,32.885620915032675,-61.41588785046729,0.7656547211443353,-14.992307692307694,"-10.58,-14.99,-2.12,3.99",3,8,-18.650000000000006,0.41923076923076924,728.5,-10771.5,-14240.0
ml,pred_focus_hit99_logit,0.6,0.45,0.6,99,260,0.5692307692307692,55.32692307692307,-5.473076923076924,-1423.0000000000002,36.87837837837838,-61.4375,0.7931986629850313,-14.546153846153846,"-9.95,-14.55,-1.12,3.72",2,8,-19.08823529411765,0.41923076923076924,794.5,-10705.5,-14583.0
ml,pred_focus_hit99_logit,0.61,0.45,0.6,80,218,0.6788990825688074,55.238532110091754,-7.426605504587156,-1619.0,18.10810810810811,-61.41428571428571,0.6234007908816004,-16.60909090909091,"-4.94,-16.61,-7.26,-0.78",2,8,-18.730769230769234,0.42660550458715596,725.5,-10774.5,-12696.5
ml,pred_focus_hit99_logit,0.61,0.45,0.6,85,218,0.6330275229357798,55.238532110091754,-7.931192660550461,-1729.0000000000005,23.057971014492754,-61.3875,0.6479332111586235,-16.881818181818183,"-9.12,-16.88,-5.41,-0.13",2,8,-19.000000000000004,0.42660550458715596,530.0,-10970.0,-13206.0
ml,pred_focus_hit99_logit,0.61,0.45,0.6,90,218,0.6055045871559633,55.238532110091754,-7.243119266055046,-1579.0,28.007575757575758,-61.348837209302324,0.7007202426080363,-17.51818181818182,"-9.30,-17.52,-3.74,1.81",2,8,-21.5,0.42660550458715596,661.5,-10838.5,-13623.0
ml,pred_focus_hit99_logit,0.61,0.45,0.6,95,218,0.573394495412844,55.238532110091754,-7.266055045871564,-1584.000000000001,32.956,-61.32795698924731,0.7222757955641272,-15.063636363636364,"-8.12,-15.06,-5.78,0.06",1,8,-19.277777777777782,0.42660550458715596,649.5,-10850.5,-14186.0
ml,pred_focus_hit99_logit,0.61,0.45,0.6,99,218,0.5504587155963303,55.238532110091754,-7.2431192660550465,-1579.0000000000002,36.95,-61.357142857142854,0.7374022950274406,-14.9,"-7.66,-14.90,-5.24,-1.02",2,8,-19.521276595744684,0.42660550458715596,655.0,-10845.0,-14521.5
ml,pred_focus_hit99_logit,0.62,0.45,0.6,80,187,0.6684491978609626,55.25668449197861,-8.280748663101605,-1548.5,18.108,-61.483870967741936,0.5937827911857293,-20.585106382978722,"-3.97,-20.59,-7.82,-0.59",1,8,-21.7,0.40106951871657753,788.0,-10712.0,-12452.5
ml,pred_focus_hit99_logit,0.62,0.45,0.6,85,187,0.6203208556149733,55.25668449197861,-9.029411764705886,-1688.5000000000007,23.086206896551722,-61.5,0.6133058513683728,-27.074468085106382,"-2.16,-27.07,-6.22,-0.48",1,8,-24.187500000000004,0.40106951871657753,598.0,-10902.0,-13123.0
ml,pred_focus_hit99_logit,0.62,0.45,0.6,90,187,0.5882352941176471,55.25668449197861,-8.815508021390375,-1648.5,28.027272727272727,-61.44805194805195,0.651590404734228,-28.882978723404257,"-2.48,-28.88,-4.84,1.15",1,8,-27.625,0.40106951871657753,611.5,-10888.5,-13628.0
ml,pred_focus_hit99_logit,0.62,0.45,0.6,95,187,0.5668449197860963,55.25668449197861,-7.906417112299469,-1478.5000000000007,32.98113207547169,-61.41358024691358,0.7027841994170267,-27.074468085106382,"-1.20,-27.07,-3.67,0.50",2,8,-25.750000000000004,0.40106951871657753,809.0,-10691.0,-13984.5
ml,pred_focus_hit99_logit,0.62,0.45,0.6,99,187,0.5454545454545454,55.25668449197861,-7.756684491978611,-1450.5000000000002,36.96078431372549,-61.417647058823526,0.7221530504740925,-27.73404255319149,"-0.76,-27.73,-1.20,-1.20",3,8,-24.250000000000004,0.40106951871657753,739.5,-10760.5,-14867.5
